,Clip Title,Link,Clarity of Example,Clarity of Example,Clip ID,Film or Series?,Film/Episode Title,Year of Release,Series Title (If Applicable),Start,Stop,Curator,Close-Up Code I,Close-Up Code II,Curator Notes,,Derived start frame,Derived end frame,manual start time,manual end time,frames per second,Note,
,The Crucifixion,,,3,1166,Film,Carrie,,,0:49,0:51,SB,SS,,,,1470,1530,1458,1536,30,,
,The Crucifixion,,,4,1166,Film,Carrie,,,0:51,0:53,SB,SS,,,,1530,1590,1537,1598,30,,
,The Crucifixion,,,4,1166,Film,Carrie,,,0:53,0:55,SB,SS,,,,1590,1650,1599,1656,30,,
,The Crucifixion,,,4,1166,Film,Carrie,,,0:55,0:57,SB,SS,,,,1650,1710,1657,1700,30,,
,The Crucifixion,,,4,1166,Film,Carrie,,,0:57,0:58,SB,SS,,,,1710,1740,1701,1750,30,,
,The Crucifixion,,,3,1166,Film,Carrie,,,0:58,1:02,SB,SC,,,,1740,1860,1751,1843,30,,
,The Crucifixion,,,3,1166,Film,Carrie,,,1:02,1:03,SB,SS,,,,1860,1890,1844,1870,30,,
,The Crucifixion,,,4,1166,Film,Carrie,,,1:04,1:07,SB,SS,,,,1920,2010,1915,2018,30,**added,
,The Crucifixion,,,4,1166,Film,Carrie,,,1:04,1:07,SB,SS,,,,1920,2010,1939,2018,30,**added,
,The Crucifixion,,,4,1166,Film,Carrie,,,1:08,1:08,SB,CU,,extreme close-up,,2040,2040,2052,2064,30,,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2053,2065,2073,30,**added,**MAYBE CHANGE CU TYPES??
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2065,2079,2093,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2094,2094,2103,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2104,2113,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2118,2131,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2132,2146,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2147,2166,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2167,2177,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2178,2189,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2190,2116,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2220,2228,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2229,2243,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2244,2253,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2254,2271,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2272,2287,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2292,2308,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2309,2325,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2326,2341,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2344,2367,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2368,2377,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2378,2396,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2401,2411,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2412,2432,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2433,2453,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2454,2471,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2378,2396,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2472,2496,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2497,2508,30,**added,
,The Crucifixion,,,2,1166,Film,Carrie,,,1:09,1:25,SB,SS,,sequence of closeups with many subjects but each lasts less than a second,,2070,2550,2509,2530,30,**added,
,The Crucifixion,,,4,1166,Film,Carrie,,,1:25,1:26,SB,CU,,,,2550,2580,2531,2562,30,,
,The Crucifixion,,,3,1166,Film,Carrie,,,1:26,1:27,SB,SS,,,,2580,2610,2563,2620,30,,
,The Crucifixion,,,4,1166,Film,Carrie,,,1:27,1:29,SB,CU,,,,2610,2670,2621,2667,30,,
,The Crucifixion,,,4,1166,Film,Carrie,,,1:29,1:33,SB,SS,,,,2670,2790,2668,2799,30,,
,The Crucifixion,,,4,1166,Film,Carrie,,,1:48,1:50,SB,SS,,,,3240,3300,3223,3313,30,,
,The Crucifixion,,,4,1166,Film,Carrie,,,2:02,2:09,SB,SS,,,,3660,3870,3644,3887,30,,
,The Crucifixion,,,3,1166,Film,Carrie,,,2:14,2:19,SB,CUZ,,,,4020,4170,4025,4370,30,,
,The Crucifixion,,,3,1166,Film,Carrie,,,3:35,3:38,SB,CUZ,,,,6450,6540,6450,6563,30,,
,The Crucifixion,,,3,1166,Film,Carrie,,,4:52,4:58,SB,CUZ,,,,8760,8940,8700,8939,30,,
,The Death of Gaby,http://kinolab.org/Film.php?id=58,Excellent,4,135,Film,Everybody's Woman,1934,,0:00,0:29,SB,CU,,,,0,870,0,722,24,,
,The Death of Gaby,,,4,135,Film,Everybody's Woman,,,0:29,0:33,SB,CU,,,,870,990,723,842,24,,
,The Death of Gaby,,,3,135,Film,Everybody's Woman,,,0:33,0:50,SB,CUTRAN,,,,990,1500,843,1280,24,,
,The Death of Gaby,,,3,135,Film,Everybody's Woman,,,0:50,1:24,SB,CUEI,,And CUTRAN ,,1500,2520,1355,2140,24,,
,The Death of Gaby,,,4,135,Film,Everybody's Woman,,,2:03,2:04,SB,CU,,,,3690,3720,2950,3008,24,,
,The Death of Gaby,,,3,135,Film,Everybody's Woman,,,2:04,2:17,SB,SS,,,,3720,4110,3109,3451,24,,
,The End of the Night,http://kinolab.org/FilmClip.php?id=1293,Good,3,1293,Film,A Special Day,2012,,0:10,0:17,SB,CU,,Subject sometimes hard to discern (especially with lights hitting the car window) which might make it more difficult for the computer,,300,510,281,513,30,30,
,The End of the Night,,,3,1293,Film,A Special Day,,,0:28,0:45,SB,CU,,,,840,1350,842,1348,30,,
,The End of the Night,,,2,1293,Film,A Special Day,,,0:51,1:10,SB,CU,,,,1530,2100,1524,2104,30,,
,The End of the Night,,,3,1293,Film,A Special Day,,,1:37,1:43,SB,SS,,,,2910,3090,2917,3097,30,,
,The End of the Night,,,3,1293,Film,A Special Day,,,1:58,2:10,SB,SS,,,,3540,3900,3543,3913,30,,
,The End of the Night,,,4,1293,Film,A Special Day,,,2:10,2:28,SB,CU,,,,3900,4440,3914,4446,30,,
,The Engineer Comes to the Rescue,http://kinolab.org/Film.php?id=147,Excellent,4,1297,Film,The Lonedale Operator,1911,,3:54,3:57,SB,CU,,Older movie so very simple/obvious closeup,,7020,7110,7009,7112,30,30,
,The Girl in Red,http://kinolab.org/FilmClip.php?id=242,Good,4,242,Film,Schindler's List,1993,,0:00,0:04,SB,CU,,,,0,120,0,90,30,,
,The Girl in Red,,,4,242,Film,Schindler's List,,,0:13,0:17,SB,CU,,,,390,510,312,414,30,,
,The Girl in Red,,,3,242,Film,Schindler's List,,,0:27,0:31,SB,SC,,"pan across, maintains closeup",,810,930,646,757,30,,
,The Girl in Red,,,4,242,Film,Schindler's List,,,0:37,0:41,SB,CU,,,,1110,1230,894,995,30,,
,The Girl in Red,,,3,242,Film,Schindler's List,,,1:03,1:11,SB,SS,,,,1890,2130,1504,1711,30,,
,The Girl in Red,,,4,242,Film,Schindler's List,,,1:33,1:42,SB,CU,,,,2790,3060,2239,2457,30,,
,The Girl in Red,,,3,242,Film,Schindler's List,,,1:56,2:04,SB,WS,,,,3480,3720,2764,2975,30,,
,The Girl in Red,,,4,242,Film,Schindler's List,,,2:15,2:27,SB,SS,,,,4050,4410,3245,3538,30,,
,The Klan to the Rescue,http://kinolab.org/FilmClip.php?id=76,Excellent,4,76,Film,The Birth of a Nation,1915,,2:51,2:54,SB,CU,,"Old movie, so obvious close-up",,5130,5220,5083,5178,30,,
,The Missing Child,http://kinolab.org/FilmClip.php?id=317,Fair,2,317,Film,The Great Beauty,2013,,0:02,0:09,SB,CUT,,also WS and doesn't cut away,,60,270,27,220,24,24,
,The Missing Child,,,2,317,Film,The Great Beauty,,,0:34,0:42,SB,CUZ,,,,1020,1260,843,1620,24,,
,The Noblewoman's Testimony,http://kinolab.org/Film.php?id=86,Excellent,4,214,Film,Rashomon,1950,,0:51,1:33,SB,CU,,,,1530,2790,1406,2529,24,,
,The Question of Surveillance,http://kinolab.org/FilmClip.php?id=1304,Good,3,1304,Film,Strike,1925,,1:14,1:19,SB,CUTRAN,,,,2220,2370,1848,1979,24,24,
,The Question of Surveillance,,,3,1304,Film,Strike,,,1:19,1:24,SB,CUTRAN,,also SS,,2370,2520,1980,2082,24,,
,The Question of Surveillance,,,3,1304,Film,Strike,,,1:19,1:24,SB,CUTRAN,,also SS,,2370,2520,2229,2360,24,**added,
,The Question of Surveillance,,,4,1304,Film,Strike,,,1:39,1:52,SB,CUTRAN,,,,2970,3360,2367,2447,24,,
,The Question of Surveillance,,,4,1304,Film,Strike,,,1:39,1:52,SB,CUTRAN,,,,2970,3360,2449,2543,24,**added,
,The Question of Surveillance,,,4,1304,Film,Strike,,,1:39,1:52,SB,CUTRAN,,,,2970,3360,2544,2707,24,**added,
,The Question of Surveillance,,,4,1304,Film,Strike,,,1:39,1:52,SB,CUTRAN,,,,2970,3360,2708,2794,24,**added,
,The Question of Surveillance,,,3,1304,Film,Strike,,,1:59,2:05,SB,CUTRAN,,,,3570,3750,2964,3123,24,,
,The Question of Surveillance,,,3,1304,Film,Strike,,,2:05,2:10,SB,CUTRAN,,,,3750,3900,3124,3243,24,,
,The Question of Surveillance,,,3,1304,Film,Strike,,,2:05,2:10,SB,CUTRAN,,,,3750,3900,3287,3328,24,,
,The Question of Surveillance,,,3,1304,Film,Strike,,,2:35,2:40,SB,CUTRAN,,,,4650,4800,3864,4001,24,,
,The Question of Surveillance,,,3,1304,Film,Strike,,,2:40,2:47,SB,CUTRAN,,,,4800,5010,4002,4174,24,,
,The Question of Surveillance,,,4,1304,Film,Strike,,,2:53,2:55,SB,CU,,,,5190,5250,4298,4349,24,,
,The Question of Surveillance,,,4,1304,Film,Strike,,,2:57,2:58,SB,CU,,,,5310,5340,4383,4413,24,,
,The Question of Surveillance,,,4,1304,Film,Strike,,,2:57,2:58,SB,CU,,,,5310,5340,4562,4610,24,,
,The Question of Surveillance,,,4,1304,Film,Strike,,,3:03,3:05,SB,SS,,,,5490,5550,4621,4680,24,,
,The Question of Surveillance,,,4,1304,Film,Strike,,,3:15,3:20,SB,CU,,,,5850,6000,4850,4981,24,,
,The Question of Surveillance,,,4,1304,Film,Strike,,,3:15,3:20,SB,CU,,,,5850,6000,5101,5205,24,,
,The Question of Surveillance,,,4,1304,Film,Strike,,,3:25,3:28,SB,CU,,,,6150,6240,5567,5659,24,,
,The Question of Surveillance,,,3,1304,Film,Strike,,,3:50,3:56,SB,CUTRAN,,,,6900,7080,5749,5900,24,,
,The Question of Surveillance,,,3,1304,Film,Strike,,,3:56,3:58,SB,CUTRAN,,,,7080,7140,5901,6017,24,**added,
,The Question of Surveillance,,,3,1304,Film,Strike,,,3:56,3:58,SB,CUTRAN,,,,7080,7140,5945,5943,24,,
,The Question of Surveillance,,,3,1304,Film,Strike,,,3:56,3:58,SB,CUTRAN,,,,7080,7140,6072,6093,24,,
,The Question of Surveillance,,,3,1304,Film,Strike,,,3:56,3:58,SB,CUTRAN,,,,7080,7140,6261,6358,24,,
,The Question of Surveillance,,,4,1304,Film,Strike,,,4:48,4:53,SB,CU,,,,8640,8790,7164,7288,24,,
,The Ring,http://kinolab.org/FilmClip.php?id=369,Excellent,2,369,Film,The Ring,2002,,0:07,0:08,SB,CU,,First one is very fast but the rest are excellent examples,,210,240,156,164,24,,
,The Ring,http://kinolab.org/FilmClip.php?id=369,Excellent,2,369,Film,The Ring,2002,,0:07,0:08,SB,CU,,First one is very fast but the rest are excellent examples,,210,240,165,173,24,**added,
,The Ring,,,4,369,Film,The Ring,,,0:43,0:57,SB,CU,,,,1290,1710,1032,1372,24,,
,The Ring,,,4,369,Film,The Ring,,,1:00,1:11,SB,CU,,,,1800,2130,1424,1725,24,,
,The Ring,,,4,369,Film,The Ring,,,1:29,1:31,SB,CU,,,,2670,2730,2134,2196,24,,
,The Star Gate,http://kinolab.org/FilmClip.php?id=792,Excellent,4,792,Film,2001: A Space Oddessy,1968,,0:43,1:09,SB,SS,,The first shot is a great example but the rest are very quick and short,,1290,2070,1039,1672,24,,
,The Star Gate,,,3,792,Film,2001: A Space Oddessy,,,1:33,1:34,SB,CU,,"these last three are freeze frames, which might code differently",,2790,2820,2226,2237,24,,
,The Star Gate,,,3,792,Film,2001: A Space Oddessy,,,1:56,1:57,SB,CU,,,,3480,3510,2786,2797,24,,
,The Star Gate,,,3,792,Film,2001: A Space Oddessy,,,2:19,2:20,SB,CU,,,,4170,4200,3329,3340,24,**DONE UNTIL HERE,
,The Stasi's Second Search,http://kinolab.org/Film.php?id=74,Good,3,349,Film,The Lives of Others,2006,,0:55,0:57,SB,SS,,,,1650,1710,1310,1377,24,24,
,The Stasi's Second Search,,,4,349,Film,The Lives of Others,,,0:58,1:00,SB,CU,,,,1740,1800,1396,1440,24,,
,The Stasi's Second Search,,,4,349,Film,The Lives of Others,,,1:00,1:02,SB,CU,,,,1800,1860,1441,1484,24,,
,The Stasi's Second Search,,,4,349,Film,The Lives of Others,,,1:02,1:05,SB,CU,,,,1860,1950,1485,1560,24,,
,The Stasi's Second Search,,,4,349,Film,The Lives of Others,,,1:05,1:09,SB,CU,,,,1950,2070,1561,1674,24,,
,The Stasi's Second Search,,,4,349,Film,The Lives of Others,,,1:09,1:12,SB,CU,,,,2070,2160,1675,1737,24,,
,The Stasi's Second Search,,,4,349,Film,The Lives of Others,,,1:12,1:14,SB,CU,,,,2160,2220,1738,1775,24,,
,The Stasi's Second Search,,,3,349,Film,The Lives of Others,,,1:14,1:16,SB,SS,,,,2220,2280,1776,1823,24,,
,The Stasi's Second Search,,,3,349,Film,The Lives of Others,,,1:18,1:21,SB,SS,,other subject moves in front of protagonist,,2340,2430,1866,1944,24,,
,The Stasi's Second Search,,,4,349,Film,The Lives of Others,,,1:36,1:38,SB,CU,,,,2880,2940,2296,2355,24,,
,The Stasi's Second Search,,,4,349,Film,The Lives of Others,,,1:38,1:43,SB,CU,,,,2940,3090,2356,2467,24,**Q: is this a close up?,
,The Stasi's Second Search,,,3,349,Film,The Lives of Others,,,1:51,1:52,SB,SS,,,,3330,3360,2664,2693,24,,
,The Stasi's Second Search,,,4,349,Film,The Lives of Others,,,1:53,1:54,SB,CU,,,,3390,3420,2694,2699,24,,
,The Stasi's Second Search,,,4,349,Film,The Lives of Others,,,1:53,1:54,SB,CU,,,,3390,3420,2710,2730,24,**added,
,The Stasi's Second Search,,,4,349,Film,The Lives of Others,,,1:54,1:56,SB,CU,,,,3420,3480,2731,2783,24,,
,The Stoneman and Cameron Families,http://kinolab.org/Film.php?id=36,Good,4,1303,Film,The Birth of a Nation,1915,,0:18,0:28,SB,CU,,,,540,840,533,840,30,,
,The Stoneman and Cameron Families,,,4,1303,Film,The Birth of a Nation,,,0:39,0:57,SB,CUEI,,,,1170,1710,1167,1716,30,,
,The Stoneman and Cameron Families,,,3,1303,Film,The Birth of a Nation,,,1:03,1:08,SB,SS,,,,1890,2040,1877,2050,30,,
,The Stoneman and Cameron Families,,,3,1303,Film,The Birth of a Nation,,,1:12,1:16,SB,SS,,,,2160,2280,2158,2294,30,,
,The Stoneman and Cameron Families,,,4,1303,Film,The Birth of a Nation,,,5:41,5:48,SB,CUEI,,,,10230,10440,10203,10412,30,,
,The Transformation,http://kinolab.org/FilmClip.php?id=255,Good,3,255,Film,Snow White and the Seven Dwarfs,1937,,0:10,0:13,SB,CUT,,"Relatively fast transition, doesn't affect clip that much",,300,390,237,324,24,,
,The Transformation,,,3,255,Film,Snow White and the Seven Dwarfs,,,0:18,0:23,SB,CUZ,,CUT out also,,540,690,466,557,24,,
,The Transformation,,,3,255,Film,Snow White and the Seven Dwarfs,,,0:57,1:04,SB,CUZ,,,,1710,1920,1354,1535,24,,
,The Transformation,,,4,255,Film,Snow White and the Seven Dwarfs,,,1:26,1:32,SB,SC,,,,2580,2760,2056,2210,24,,
,The Video,http://kinolab.org/FilmClip.php?id=370,Excellent,3,370,Film,The Ring,2002,,0:00,0:04,SB,SS,,Really good examples,,0,120,0,108,24,,
,The Video,,,4,370,Film,The Ring,,,0:21,0:23,SB,CU,,,,630,495,541,557,24,,
,The Video,,,4,370,Film,The Ring,,,0:56,0:57,SB,CU,,,,1680,1331,1331,1379,24,,
,They Aren't White,http://kinolab.org/FilmClip.php?id=389,Good,4,389,Film,The Searchers,1956,,0:59,1:14,SB,CU,,,,1770,1440,1410,1784,24,,
,They Aren't White,,,3,389,Film,The Searchers,,,1:35,1:40,SB,CUZ,,,,2850,3000,2278,2416,24,,
,They Aren't White,,,4,389,Film,The Searchers,,,1:41,1:44,SB,CU,,,,3030,3120,2417,2516,24,,
,They Aren't White,,,3,389,Film,The Searchers,,,1:45,1:51,SB,WS,,,,3150,3330,2517,2683,24,,
,Thierry's Process,http://kinolab.org/FilmClip.php?id=136,Good,4,136,Film,Exit Through the Gift Shop,2010,,0:20,0:21,SB,CU,,,,600,630,475,505,24,,
,Thierry's Process,,,3,136,Film,Exit Through the Gift Shop,,,0:21,0:23,SB,SC,,,,630,690,506,548,24,,
,Thierry's Process,,,1,136,Film,Exit Through the Gift Shop,,,0:28,0:30,SB,SS,,"and SC, Camera folows subject and subject move within frame",,840,1050,677,731,24,,
,Thierry's Process,,,1,136,Film,Exit Through the Gift Shop,,,0:30,0:32,SB,SS,,"and SC, Camera folows subject and subject move within frame",,840,1050,732,783,24,,
,Thierry's Process,,,1,136,Film,Exit Through the Gift Shop,,,0:32,0:35,SB,SS,,"and SC, Camera folows subject and subject move within frame",,840,1050,784,843,24,,
,Thierry's Process,,,3,136,Film,Exit Through the Gift Shop,,,0:35,0:37,SB,SS,,,,1050,1200,844,909,24,,
,Thierry's Process,,,3,136,Film,Exit Through the Gift Shop,,,0:37,0:39,SB,SS,,,,1050,1200,910,947,24,,
,Thierry's Process,,,3,136,Film,Exit Through the Gift Shop,,,0:39,0:40,SB,SS,,,,1050,1200,948,977,24,,
,Thierry's Process,,,3,136,Film,Exit Through the Gift Shop,,,1:29,1:41,SB,SS,,,,2670,3030,2128,2429,24,,
,This is Life?,http://kinolab.org/FilmClip.php?id=906,Poor,1,906,Film,The Diving Bell and the Butterfly,2007,,0:50,1:06,SB,CUR,,also WS at the end,,1500,1980,1185,1555,24,**24,
,This is Life?,,,1,906,Film,The Diving Bell and the Butterfly,,,1:12,1:59,SB,SS,,and WS,,2160,3570,1748,2845,24,,
,This is Life?,,,1,906,Film,The Diving Bell and the Butterfly,,,2:02,2:39,SB,CUR,,,,3660,4770,2955,3833,24,,
,This is Life?,,,2,906,Film,The Diving Bell and the Butterfly,,,2:42,2:53,SB,CUR,,,,4860,5190,3872,4129,24,,
,This is Life?,,,1,906,Film,The Diving Bell and the Butterfly,,,2:53,3:44,SB,CUR,,,,5190,6720,4130,5342,24,,
,This is Life?,,,1,906,Film,The Diving Bell and the Butterfly,,,4:12,4:19,SB,SS,,,,7560,7770,6078,6172,24,,
,This is Life?,,,3,906,Film,The Diving Bell and the Butterfly,,,6:16,6:34,SB,CU,,,,11280,11820,8982,9427,24,,
,This is Life?,,,2,906,Film,The Diving Bell and the Butterfly,,,7:00,7:11,SB,CUR,,,,12600,12930,10026,10320,24,,
,This is Life?,,,2,906,Film,The Diving Bell and the Butterfly,,,7:16,8:15,SB,SC,,,,13080,14850,10416,11942,24,,
,This is Life?,,,2,906,Film,The Diving Bell and the Butterfly,,,8:28,9:02,SB,SC,,,,15240,16260,12133,12977,24,,
,Too Late to Turn Back Now,http://kinolab.org/FilmClip.php?id=1241,Fair,3,1241,Film,BlacKkKlansman,2018,,0:01,0:02,SB,CU,,"Club scene, lots of subjects in each shot, some closeups are pretty good but overall might be difficult for the computer",,30,60,6,38,24,**24,
,Too Late to Turn Back Now,,,3,1241,Film,BlacKkKlansman,,,0:02,0:08,SB,CU,,,,60,240,39,200,24,,
,Too Late to Turn Back Now,,,2,1241,Film,BlacKkKlansman,,,0:38,0:40,SB,SS,,Two shot,,1140,1200,903,979,24,,
,Too Late to Turn Back Now,,,3,1241,Film,BlacKkKlansman,,,0:43,0:45,SB,CU,,,,1380,1440,1057,1087,24,,
,Too Late to Turn Back Now,,,3,1241,Film,BlacKkKlansman,,,0:45,0:47,SB,CU,,,,1440,1500,1088,1147,24,,
,Too Late to Turn Back Now,,,3,1241,Film,BlacKkKlansman,,,0:47,0:49,SB,CU,,,,1500,1560,1148,1186,24,,
,Too Late to Turn Back Now,,,3,1241,Film,BlacKkKlansman,,,0:49,0:51,SB,CU,,,,1500,1560,1187,1238,24,,
,Too Late to Turn Back Now,,,3,1241,Film,BlacKkKlansman,,,0:51,0:55,SB,CU,,,,1500,1560,1239,1328,24,,
,Too Late to Turn Back Now,,,2,1241,Film,BlacKkKlansman,,,1:02,1:10,SB,SS,,"two shot at the end, same framing",,1860,2100,1488,1681,24,,
,Too Late to Turn Back Now,,,2,1241,Film,BlacKkKlansman,,,1:22,1:28,SB,SC,,,,2460,2640,1946,2092,24,,
,Too Late to Turn Back Now,,,3,1241,Film,BlacKkKlansman,,,1:33,1:35,SB,CU,,,,2850,2910,2254,2295,24,,
,Too Late to Turn Back Now,,,3,1241,Film,BlacKkKlansman,,,1:35,1:37,SB,CU,,,,2850,2910,2296,2316,24,,
,Too Late to Turn Back Now,,,3,1241,Film,BlacKkKlansman,,,1:37,1:41,SB,CU,,,,2910,3030,2317,2416,24,,
,Too Late to Turn Back Now,,,2,1241,Film,BlacKkKlansman,,,1:52,1:55,SB,SS,,,,3360,3450,2713,2765,24,Q: what about just before this?,
,Too Late to Turn Back Now,,,1,1241,Film,BlacKkKlansman,,,1:55,1:56,SB,SS,,,,3450,3480,2766,2803,24,,
,Too Late to Turn Back Now,,,2,1241,Film,BlacKkKlansman,,,1:56,1:57,SB,CU,,,,3480,3510,2804,2823,24,,
,Tower of Babel,http://kinolab.org/FilmClip.php?id=199,Fair,3,199,Film,Metropolis,1927,,2:45,2:53,SB,CU,,"Only closeup at the very end, not a fantastic example",,4950,5190,3870,4068,24,**24,
,Tower of Babel,,,3,199,Film,Metropolis,,,2:58,3:00,SB,CU,,,,5340,5400,4164,4219,24,,
,Wars and Earthquakes,http://kinolab.org/FilmClip.php?id=215,Good,3,215,Film,Rashomon,1950,,1:05,1:12,SB,SS,,,,1950,2160,1547,1736,24,**24,
,Wars and Earthquakes,,,4,215,Film,Rashomon,,,1:12,1:31,SB,CU,,,,2160,2730,1737,2188,24,,
,Wars and Earthquakes,,,4,215,Film,Rashomon,,,1:37,1:55,SB,CU,,,,2910,3450,2321,2772,24,,
,Wars and Earthquakes,,,4,215,Film,Rashomon,,,1:55,1:58,SB,CU,,,,3450,3540,2773,2842,24,,
,Wars and Earthquakes,,,4,215,Film,Rashomon,,,1:58,2:01,SB,CU,,,,3540,3630,2843,2905,24,,
,Wars and Earthquakes,,,3,215,Film,Rashomon,,,2:13,2:31,SB,CUZ,,,,3990,4530,3190,3630,24,,
,Wedding Night,http://kinolab.org/FilmClip.php?id=1307,Excellent,3,1307,Film,Chaudhvin Ka Chand,1960,,0:18,0:20,SB,CUZ,,,,540,600,525,584,30,**30,
,Wedding Night,,,4,1307,Film,Chaudhvin Ka Chand,,,1:00,1:03,SB,CU,,,,1890,1980,1810,1909,30,,
,Wedding Night,,,4,1307,Film,Chaudhvin Ka Chand,,,1:03,1:09,SB,CU,,,,1980,2130,1910,2074,30,,
,Wedding Night,,,4,1307,Film,Chaudhvin Ka Chand,,,1:09,1:10,SB,CU,,,,2130,2220,2075,2129,30,,
,Wedding Night,,,4,1307,Film,Chaudhvin Ka Chand,,,1:10,1:16,SB,CU,,,,2130,2220,2130,2290,30,,
,Wedding Night,,,4,1307,Film,Chaudhvin Ka Chand,,,1:16,1:21,SB,CU,,,,2220,2370,2291,2458,30,,
,Wedding Night,,,4,1307,Film,Chaudhvin Ka Chand,,,1:27,1:31,SB,CU,,,,2370,2580,2571,2745,30,,
,Wedding Night,,,4,1307,Film,Chaudhvin Ka Chand,,,1:31,1:37,SB,CU,,,,2670,2850,2746,2923,30,,
,Welcome to the Desert of the Real,http://kinolab.org/FilmClip.php?id=357,Fair,3,357,Film,The Matrix,1999,,1:18,1:23,SB,CUZ,,Some of these are pretty good but overall there's a lot of fast subject change and subjects moving in and out of the closeup,,2340,2490,1870,1981,24,**24 Q: should it start with a CUZ?,
,Welcome to the Desert of the Real,,,4,357,Film,The Matrix,,,1:23,1:24,SB,CU,,,,2490,2520,1982,2014,24,,
,Welcome to the Desert of the Real,,,4,357,Film,The Matrix,,,1:24,1:25,SB,CU,,,,2520,2550,2015,2043,24,,
,Welcome to the Desert of the Real,,,4,357,Film,The Matrix,,,1:25,1:31,SB,CU,,,,2550,2730,2044,2190,24,,
,Welcome to the Desert of the Real,,,4,357,Film,The Matrix,,,1:31,1:33,SB,CU,,,,2730,2790,2191,2241,24,,
,Welcome to the Desert of the Real,,,4,357,Film,The Matrix,,,1:33,1:35,SB,CU,,,,2790,2850,2242,2290,24,,
